"5","Пользуюсь 3 года. Полет нормальный)"
"3","можно ли установить на него карты либель"
"3","Ожидал большего тупит часто..."
"5","Пользуюсь 3 года. Полет нормальный)"
"3","можно ли установить на него карты либель"
"3","Ожидал большего тупит часто..."
"3","Имейте рядом еще один ...на всякий случай :)"
"3","Покупал на подарок другу, но поскольку у меня гарминг, на который я сильно ругаюсь, естественно потестил денек. Вообщем или я много хочу или мне категорически не везет :) Ожидал чуток большего и не жалею, что купил его не себе."
"5","Очень понравился используем редко чаще фильмы смотрим но и этим тоже довольны."
"3","Купил данный девайс пару месяцев назад. Честно сказать,ожидал от него большего. Изредка бывает такое,что едешь,а навигатор зависает и приходится его перезагружать. Лично моя оценка 7/10."
"4","Цена - качество"
"5","Покупка была сделана исходя из отзывов на форумах - с выбором не ошибся."
"5","В дороге с нм и вправду веселее, голосовые подсказки не дают заскучать, а в незнакомом городе укажут куда лучшее проехать. Работает отлично в любую погоду, будь то дождик, будь то зной."
"5","Очень хорошее соотношение цены и качества продукта. Мне очень понравился прежде всего слаженость работы, грамотно продуманные детали интерфейса, действительно качественно собранный агрегат. Приятный внешний вид, что еще надо ?) А! - Спутники ловит быстро."
"5","Кабы не было 50L было бы намного грустнее искать ближайшую заправочную станцию.."
"5","Что нужно от навигатора - чтоб работал без сбоев и карты были нормальные. Этот сочетает в себе простоту и надёжность."
"5","Очень понравился ка работает, только вот проц тут не атлас, а мтк, ну эт и к лучшему. Спутники быстро ловит, да и вообще потом не заметно как он это делает. По навигации только положительные эмоции. Все что нужно для удобной навигации - все есть. Хороша модель."
"5","Удачно подобраны материалы, во первых не маркий корпус, во вторых - прочный, в третьих - очень хорошо собран, никаких люфтиков. Приглянулся аппарат не только мне, видимо поэтому его только и стащили из моего авто ?("
"5","Зачет за внутреннюю память. Все остальное на твердую пятерку."
"5","Отличный, слаженный навигатор - советую с libelle сразу приобретать."
"3","Навигатор на 3-ку. ПО стоит классное, но по поводу работы этого сказать нельзя. Тормозит часто, явно не хватает ему ОЗУ, временами перезагружается. Спутники ловит около минуты в горячем режиме, что не очень хорошо. Но впринципе навигатором можно пользоваться."
"4","Раньше в свободное время, когда ждал в машине в основном слушал радио.Теперь , после покупки навика, могу и пару серий любимого сериала посмотреть."
"4","Нави - тема. И чехол тут как раз не лишний. Работает неплохо, с либелем дружит, пока на нем сижу, так как к моему подъзду еще кроме него никто не привел ))))"
"4","Недорогой и качественный gps. в первую очередь выбирал исходя из удобства пользования. По совету недавно загнал сюда libelle map. Аппарат, как и сам прога достойны похвалы."
"4","Крутой нави, очень крепкий корпус (ронял уже пару раз), и навигация на нем работает без запинок, хотя может это заслуга отличного софта. Использую на нем libelle map."
"5","Удобный нави. При чем простой, что даже дети разберуться наверное. )) Поставит совместно с libelle и доволен. Особенно скорость работы впечатлила. Советую попробовать."
"4","Сколько бы там не говорили, у меня все работает норм. При чем это мой не первый навигатор, так что с увереностью могу сказать, что этот действительно стоит своих денег."
"1","Купил этот навигатор пару недель назад, из плюсов могу отметить только дизайн. Минусов насчитывает он поболее начиная от постоянных проблем с экраном заканчивая проблемами с загрузкой карт"
"4","Купил два дня назад, хорошая вещь. Работает быстро, без сбоев. Есть воспроизведение видео в достаточно неплохом качестве, но я заметил, что музыку не хочет воспроизводить. Все остальные функции, описанные в характеристике присутствуют. Заряд во включенном режиме держит около 2-3 часов. В общем мне понравилось."
"4","Очень очень и очень хороший нави, достаточно прикоснуться к нему и почувствовать качество."
