"4","Ночной режим есть?"
"5","День добрый, подскажите как обновить карты!"
"4","Ночной режим есть?"
"5","День добрый, подскажите как обновить карты!"
"4","Какой лучше, на винде или на Андроиде???"
"5","Компактный, отлично выглядит и без глюков работает хоть в навигации хоть в музыке, хоть при просмотре видео. Очень доволен покупкой, в машине и доехать помогает и время убить."
"5","Приятный внешний вид, и нормально работает."
"5","Ничего плохого сказать не могу. Изначально брал только как навигатор, и показал себя аппарат неплохо, потом сел, начал разбираться, тут оказывается и музыка и видео и книги и картинки - всё можно смотреть-слушать читать. Вообщем вещь, которая создавалась с учетом интересов автомобилистов."
"5","Отличный прибор и по своим функциональным возможностям и непосредсвенно в навигации хорош. В принципе, проц достаточно шустрый, чтобы не только с навигацией справляться, но и с прикладными функциями. Короче купил его, один раз заплатил, зато теперь никакой головной боли. Единственное что - нужно полчаса потратить, чтобы разобраться как он работает. Это мой первый навигатор."
"5","Шустрый, хоть и на WinCE. Реально редкость для этой операционной системы. Работает намного быстрее моего прошлого на WINCE. Тут, конечно, если в характеристики посмотреть, то и проц мощнее и оперативы побольше. Вообщем реально стоит чуть переплатить за него, чтобы потом не париться. Реально экономит время, а главное нервы."
"5","По дизайну классный, в работе себя показывает неплохо. Месяц с ним катаюсь, голосом отлично дает понять когда и куда нужно ехать, а еще на экране нормально отображается карта со всеми номерами домов. Вообщем супер!"
"5","Навигатор не только нормально себя показывает, непосредственно, в навигации, но и дополнительный функционал работает нормально. Особенно мне нравится то что видео любого размера на нем можно смотреть без глюков и пережиманий. Книжки и музыка тоже на месте, само собой. Я даже отдельно себе ПДД закачал на всякий случай."
"5","Навигатор работает быстро и точно, так что вопросов к нему нету. Карты установлены подробные, в моем городе знает каждый дом, каждую улицу. Вообщем все чего я ожидал от навигатора - получил."
"5","Шустро работает, показывает точные маршруты и карты, и это самое главное. Дополнительные функции в плане мультимедиа тоже есть, ингода смотрю на нем сериалы, если жду кого-то в машине, но это уже дело второстепенное. Самое главное, что как навигатор он себя зарекомендовал хорошо."
"5","Навигатор, на котором не только карты нормально работают, но и видео проигрывается отлично и музыка и книги открываются. Вообщем устройство мультифункциональное, при этом сама навигация работает как часы. Езжу с ним почти 3 месяца и никаких проблем."
"5","Прост в управлении и надёжен, во-всяком случае - пока, ведь пользуюсь всего около месяца. Есть отдельные недоработки в картах - не всегда ведёт по оптимальному маршруту."
