"4","Довольна всем!"
"1","Купив місяць назад, карти на сайті застарілі і підтримка Лібель НЕ ВІДПОВІДАЄ! Якість самих карт і зображення місцевості низька! В мене на телефоні і то краща, знав би не купляв. Нікому не рекомендую!!!!"
"3","Купил 3 дня назад этот аппарат. Я чайник и по Киеву и Украине катаюсь без GPS. Решили ехать туром по Европе, друзья сказали что без GPS не обойтись, Думали гадали, купил, так вот, 2 дня мучался с установкой карт, как таковой Libelle .... как я понял Украина стоит, ( после первого включения, просит Карты УСТАРЕЛИ надо обновить ). Толком инструкции нет, что включать, как качать куда паковать эти карты. Не ну понятно что надо подключить GPS К ПК, а там как с флеш-накопителем- или телефоном в папках уже разобраться можно, есть папка ""MAPS"" Имея лицензию Либель, я зарегистрировал ее, и приходит смс, мы приняли ваш запрос, в течении нескольких дней ожидайте.... ( здорово я отложу свой отпуск еще на 2 дня дабы мне дали установку лицензии на карты аппарат ? ) Карты всего мира.... туфта полная! Скачал 2-3 карты разных стран, показует непонятно что, Провел маршрут КИЕВ - Любляны ( в словении ) показует Украину и трасу в пустоту... ) кароче, пока не установил карты навител. с помощю сотрудников ничего сам не понял... Флешку установил поставил туда карты их не видит )"
"5","Понятное меню и карта на большом экране, не нужно напрягаться, чтобы разглядеть улицу или поворот, всё очень четко и профессионально сделано, зашел сказать спасибо!"
"5","Карты, скорость работы, сборка, качество корпуса и дисплея. В целом, всё устроило, так что претензий никаких. На экране дорогу показывает, голосом человеческим молыит))"
"4","Довольна всем!"
"1","Купив місяць назад, карти на сайті застарілі і підтримка Лібель НЕ ВІДПОВІДАЄ! Якість самих карт і зображення місцевості низька! В мене на телефоні і то краща, знав би не купляв. Нікому не рекомендую!!!!"
"3","Купил 3 дня назад этот аппарат. Я чайник и по Киеву и Украине катаюсь без GPS. Решили ехать туром по Европе, друзья сказали что без GPS не обойтись, Думали гадали, купил, так вот, 2 дня мучался с установкой карт, как таковой Libelle .... как я понял Украина стоит, ( после первого включения, просит Карты УСТАРЕЛИ надо обновить ). Толком инструкции нет, что включать, как качать куда паковать эти карты. Не ну понятно что надо подключить GPS К ПК, а там как с флеш-накопителем- или телефоном в папках уже разобраться можно, есть папка ""MAPS"" Имея лицензию Либель, я зарегистрировал ее, и приходит смс, мы приняли ваш запрос, в течении нескольких дней ожидайте.... ( здорово я отложу свой отпуск еще на 2 дня дабы мне дали установку лицензии на карты аппарат ? ) Карты всего мира.... туфта полная! Скачал 2-3 карты разных стран, показует непонятно что, Провел маршрут КИЕВ - Любляны ( в словении ) показует Украину и трасу в пустоту... ) кароче, пока не установил карты навител. с помощю сотрудников ничего сам не понял... Флешку установил поставил туда карты их не видит )"
"5","Понятное меню и карта на большом экране, не нужно напрягаться, чтобы разглядеть улицу или поворот, всё очень четко и профессионально сделано, зашел сказать спасибо!"
"5","Карты, скорость работы, сборка, качество корпуса и дисплея. В целом, всё устроило, так что претензий никаких. На экране дорогу показывает, голосом человеческим молыит))"
