"1","Сразу же с момента включения навигатор доставляет массу неудобств: мгновенно выключается после отсоединения шнура от зарядки или от ноутбука (списывал сначала на низкий заряд батареи, но как оказалось и через 15 минут ситуация не меняется), экран плохо реагирует на касания, долго налаживает соединение. Кроме того, после попытки обновления и доустановки карт Навител в нужную папку, навигатор увидел их, но отказался устанавливать, после чего вообще выдал белый экран, а потом стал раздражающе моргать надписью ""Всем кто в пути easygo"". Возможно, что товар попался бракованный."
"5","На скільки детальна карта Львівської області бо потрібно для роботи здійснювати багато поїздок?"
"4","Налаштував на українську мову, а тьотя-навігаторша уперто говорить російською. Як це виправити?"
"5","Русский язык есть?"
"4","У кого есть этот навигатор? Подскажите как сюда загрузить карту России?"
"5","Купив два года назад дуже класний GPS , все точно показує, все супер , товаром дуже доволен!!!"
"1","Сразу же с момента включения навигатор доставляет массу неудобств: мгновенно выключается после отсоединения шнура от зарядки или от ноутбука (списывал сначала на низкий заряд батареи, но как оказалось и через 15 минут ситуация не меняется), экран плохо реагирует на касания, долго налаживает соединение. Кроме того, после попытки обновления и доустановки карт Навител в нужную папку, навигатор увидел их, но отказался устанавливать, после чего вообще выдал белый экран, а потом стал раздражающе моргать надписью ""Всем кто в пути easygo"". Возможно, что товар попался бракованный."
"5","На скільки детальна карта Львівської області бо потрібно для роботи здійснювати багато поїздок?"
"4","Налаштував на українську мову, а тьотя-навігаторша уперто говорить російською. Як це виправити?"
"5","Русский язык есть?"
"4","У кого есть этот навигатор? Подскажите как сюда загрузить карту России?"
"5","Купив два года назад дуже класний GPS , все точно показує, все супер , товаром дуже доволен!!!"
"5","Кто может подсказать как он ведёт карту плавно или кадрами?"
"4","уже перезагружали, мех. повреждение исключено"
"3","Хотелось бы чтобы в работе навигатор был более оперативным, а то иногда не успевает в движении за стилусом. Очень часто ловиться только один спутник,а надо хотя бы 2-3 для нормальной навигации. В общем оценка 4-"
"5","Замечательный навигатор. Претензий нет. Всё, что необходимо, в нём есть."
"4","Пользуюсь месяц, карты навител удалил, вместо них поставил ситигид"
"5","Если брать впечатления вцелом, то довольно неплохой навигатор за свои деньги. Дорогу на все 200 % хорошо не покажет, но когда не знаете что и где находится, то ооочень даже выручает !!!"
"5","Есть такая пословица, краткость сестра таланта, так и про это устройство, просто и со вкусом, ничего лишнего и при этом все необходимое есть, удобство использования налицо, кто держал его в руках не даст обмануть, хороший пластик при нагреве на солнце летом нет запаха вообще, понравилось и качество сборки, не скрипит, чувствительный тачскрин, по начинке, она тоже хорошая на мой взгляд, хотя я и не очень в этом разбираюсь, но если не тормозит и его не надо периодически перезагружать как мой предыдущий навигатор, то это о чем то говорит. Просто, практично, удобно, как для меня, чего и вам желаю!!!"
"5","Пользуюсь уже около года. Проехал не мало дорог и сменил пару автомобилей!!! Не подводил ни разу. Неровности в работе, подтормаживание это не про EasyGo 555.Модель свежая и 800MHz процессор дает о себе знать! Брал как помощник в ориентировании и с возложенными обязанностями он справляется целиком и полностью... В общем впечатление хорошее от этого девайса!!! Главное достоинство, которым я руководствовался при выборе, цена-качество, и не прогадал, меню интуитивно понятно с первого взгляда. Есть некоторые дополнительные функции. Такие как игры, фото и видео. В качестве плюса хочу отметить богатую комплектацию (чехол, автомобильная зарядное устройство, кабель USB для связи с ПК, крепление и стилус."
"5","На мой взгляд оптимальный навигатор т.к. большего размера в легковое авто среднего класса я бы не советовал да и менее 5""-ти дюймов тоже, чтоб не всматриваться и не сильно отвлекаться от дорожного движения, понравился мне так же дизайн, аккуратный, ничего лишнего, хорошо собран, вполне для такого класса устройства адекватный сенсор и быстродействие самого устройства и предустановленных на нем карт навигаций, честно говоря не ожидал, поэтому и рекомендую всем Вам!!!"
"5","В прошлом году купили навигатор EGo 555. Мы из клуба любителей путешествовать))). Объехали с ним за этот год реально пол Украины, на следующий год собираемся покорить Европу. Отличный спутник в путешествиях: легко и быстро находит спутники, поддерживает любые форматы, позволяет выводить звук на динамики. Антибликовый эффект позволяет в солнечный день без проблем увидеть изображение на экране. Рекомендую!!!!"
"5","лет 8 назад купил себе навигатор Easy Go уже не помню какой модели,но помню стоил он не дешево.Отработал он больше 7 лет не мог нарадоваться,но ни что не бывает вечным пришел и его час при выборе обновки даже не задумывался о названии и был приятно удивлен что появились и бюджетные модели этого производителя.Купил 555 пользуюсь уже 2 месяца:работает быстро,не глючит,ведет куда надо,а что еще надо.Спасибо!"
"5","Для тех кто в поиске,какой навигатор купить-РЕКОМЕНДУЮ ЭТОТ (555).Из личного опыта знаю, как тяжело принять решение по покупке, т.к. моделей много, в функциях не разбираюсь...короче,головная боль для девушки.Поверила рассказу менеджера с Розетки и....осталась довольна!!!!Спасибо!!!!Цена не кусается, в пользовании без заморочек.Разобралась в нем с первой попытки, даже психануть не успела.Все очень легко и просто!Симпатишный очень даже оказался, что тоже плюсик. Карта закачена удобная.Ведет по маршруту хорошо не виснет.Доехала до Одессы нормально, хотя ехала в первый раз сама.Буду рада если мой отзыв кому-то пригодится!!!Удачки!!!"
